studentID,school,gradelevel,gender,covidpos,householdincome,freelunch,numcomputers,familysize,fathereduc,mothereduc,readingscore,writingscore,mathscore,readingscoreSL,writingscoreSL,mathscoreSL,timeperiod
388,0,9,1,1,101766,1,0,1,1,1,79,68,61,72,81,84,3
388,0,9,1,1,101766,1,0,1,1,1,80,80,97,80,80,77,1
388,0,9,1,1,101766,1,0,1,1,1,57,76,75,80,83,81,0
388,0,9,1,1,101766,1,0,1,1,1,56,84,87,78,80,51,4
389,0,9,1,0,148594,1,2,2,4,2,95,86,75,86,100,83,0
389,0,9,1,0,148594,1,2,2,4,2,61,77,86,85,90,74,5
389,0,9,1,0,148594,1,2,2,4,2,84,76,91,77,90,70,3
389,0,9,1,0,148594,1,2,2,4,2,76,80,72,87,94,86,4
389,0,9,1,0,148594,1,2,2,4,2,97,75,78,93,90,93,2
389,0,9,1,0,148594,1,2,2,4,2,94,87,100,81,89,91,1
390,0,9,1,0,113744,1,3,1,1,1,76,88,79,55,86,96,0
390,0,9,1,0,113744,1,3,1,1,1,69,84,61,57,88,90,3
390,0,9,1,0,113744,1,3,1,1,1,73,71,84,80,72,83,4
390,0,9,1,0,113744,1,3,1,1,1,81,88,75,75,60,72,5
390,0,9,1,0,113744,1,3,1,1,1,75,94,95,83,85,57,1
390,0,9,1,0,113744,1,3,1,1,1,83,91,82,82,69,60,2
391,0,9,1,0,141451,1,4,3,1,0,66,86,91,67,72,66,1
391,0,9,1,0,141451,1,4,3,1,0,73,81,86,65,74,76,5
391,0,9,1,0,141451,1,4,3,1,0,88,91,75,77,58,96,0
391,0,9,1,0,141451,1,4,3,1,0,90,90,74,91,90,89,2
391,0,9,1,0,141451,1,4,3,1,0,73,66,71,77,74,57,3
391,0,9,1,0,141451,1,4,3,1,0,64,84,70,84,81,83,4
392,0,9,1,0,134315,1,5,4,0,1,84,84,65,73,49,60,4
392,0,9,1,0,134315,1,5,4,0,1,74,94,82,67,80,75,0
392,0,9,1,0,134315,1,5,4,0,1,92,94,81,88,93,81,2
392,0,9,1,0,134315,1,5,4,0,1,69,80,73,60,81,58,5
392,0,9,1,0,134315,1,5,4,0,1,78,63,70,78,80,50,3
392,0,9,1,0,134315,1,5,4,0,1,95,95,63,80,85,71,1
393,0,9,1,0,127492,1,1,2,1,3,75,65,61,60,81,89,5
393,0,9,1,0,127492,1,1,2,1,3,86,82,94,86,74,71,1
393,0,9,1,0,127492,1,1,2,1,3,86,99,76,100,87,73,2
393,0,9,1,0,127492,1,1,2,1,3,61,77,67,60,82,69,3
393,0,9,1,0,127492,1,1,2,3,0,97,97,94,92,90,100,0
393,0,9,1,0,127492,1,1,2,1,3,81,87,70,69,82,73,4
394,0,9,1,0,99798,1,5,3,1,1,56,83,71,74,81,75,5
394,0,9,1,0,99798,1,5,3,1,1,82,71,89,79,64,76,2
394,0,9,1,0,99798,1,5,3,1,1,72,82,58,67,54,82,3
394,0,9,1,0,99798,1,5,3,1,1,56,78,87,79,70,63,4
394,0,9,1,0,99798,1,5,3,1,1,76,65,84,73,86,61,1
394,0,9,1,0,99798,1,5,3,1,1,82,65,61,88,85,85,0
395,0,9,1,0,94501,1,4,2,0,1,77,83,68,72,64,67,3
395,0,9,1,0,94501,1,4,2,0,1,81,87,86,79,56,76,4
395,0,9,1,0,94501,1,4,2,0,1,77,81,88,85,79,73,2
395,0,9,1,0,94501,1,4,2,0,1,81,78,78,81,45,73,1
395,0,9,1,0,94501,1,4,2,0,1,87,69,84,72,82,62,5
395,0,9,1,0,94501,1,4,2,0,1,91,81,77,72,92,89,0
396,0,9,1,0,110154,1,5,1,1,1,99,67,74,83,87,73,0
396,0,9,1,0,110154,1,5,1,1,1,78,75,93,78,88,82,1
396,0,9,1,0,110154,1,5,1,1,1,76,65,81,77,61,64,4
396,0,9,1,0,110154,1,5,1,1,1,59,73,56,76,82,71,3
396,0,9,1,0,110154,1,5,1,1,1,76,80,82,76,78,72,5
396,0,9,1,0,110154,1,5,1,1,1,87,88,88,93,85,73,2
397,0,9,1,0,97374,1,0,2,1,2,76,73,73,74,85,55,5
397,0,9,1,0,97374,1,0,2,1,2,77,87,73,74,87,66,3
397,0,9,1,0,97374,1,0,2,1,2,69,89,88,89,78,73,2
397,0,9,1,0,97374,1,0,2,1,2,100,68,64,85,64,84,1
397,0,9,1,0,97374,1,0,2,1,2,94,93,99,91,90,80,0
397,0,9,1,0,97374,1,0,2,1,2,69,77,88,78,84,86,4
398,0,9,0,0,105346,1,3,2,2,0,59,81,62,75,66,59,5
398,0,9,0,0,105346,1,3,2,2,0,76,100,95,75,74,81,0
398,0,9,0,0,105346,1,3,2,2,0,72,67,76,58,96,45,4
398,0,9,0,0,105346,1,3,2,2,0,89,85,92,77,70,69,2
398,0,9,0,0,105346,1,3,2,2,0,99,61,84,90,86,65,1
398,0,9,0,0,105346,1,3,2,2,0,78,85,83,72,76,58,3
399,0,9,1,0,122557,1,4,3,2,1,67,85,80,54,55,69,5
399,0,9,1,0,122557,1,4,3,2,1,77,90,71,65,78,72,3
399,0,9,1,0,122557,1,4,3,2,1,74,79,100,65,90,91,2
399,0,9,1,0,122557,1,4,3,2,1,80,89,90,83,57,92,4
399,0,9,1,0,122557,1,4,3,2,1,98,74,77,91,93,79,1
399,0,9,1,0,122557,1,4,3,2,1,75,98,84,80,90,97,0
400,0,9,1,1,96521,1,3,1,2,1,84,86,74,47,92,86,1
400,0,9,1,1,96521,1,3,1,2,1,99,81,95,83,80,88,2
400,0,9,1,1,96521,1,3,1,2,1,59,76,82,87,78,49,5
400,0,9,1,1,96521,1,3,1,2,1,82,89,72,60,76,59,3
400,0,9,1,1,96521,1,3,1,2,1,75,87,66,82,89,77,0
400,0,9,1,1,96521,1,3,1,2,1,83,82,92,76,63,66,4
401,0,10,0,0,130603,1,2,4,0,1,94,95,75,86,87,73,2
401,0,10,0,0,130603,1,2,4,0,1,56,81,64,70,72,80,4
401,0,10,0,0,130603,1,2,4,0,1,90,67,99,95,86,78,0
401,0,10,0,0,130603,1,2,4,0,1,72,95,98,83,89,60,1
401,0,10,0,0,130603,1,2,4,0,1,85,76,79,61,72,76,5
401,0,10,0,0,130603,1,2,4,0,1,88,74,63,67,58,54,3
402,0,10,0,0,127853,1,3,2,1,0,91,86,84,78,50,81,5
402,0,10,0,0,127853,1,3,2,1,0,81,79,92,59,90,72,0
402,0,10,0,0,127853,1,3,2,1,0,84,79,86,80,81,71,3
402,0,10,0,0,127853,1,3,2,1,0,69,100,73,82,86,87,2
402,0,10,0,0,127853,1,3,2,1,0,71,93,75,90,79,89,1
402,0,10,0,0,127853,1,3,2,1,0,81,71,82,76,69,68,4
403,0,10,0,0,95541,1,0,2,1,1,85,83,89,74,75,82,2
403,0,10,0,0,95541,1,0,2,1,1,83,84,82,94,84,67,1
403,0,10,0,0,95541,1,0,2,1,1,88,83,76,51,75,57,5
403,0,10,0,0,95541,1,0,2,1,1,68,56,81,81,54,78,4
403,0,10,0,0,95541,1,0,2,1,1,85,73,83,65,80,86,0
403,0,10,0,0,95541,1,0,2,1,1,71,73,59,65,72,72,3
404,0,10,1,0,105815,1,1,1,2,1,90,88,65,92,71,94,2
404,0,10,1,0,105815,1,1,1,2,1,88,98,79,89,91,86,1
404,0,10,1,0,105815,1,1,1,2,1,64,83,74,91,90,94,0
404,0,10,1,0,105815,1,1,1,2,1,66,85,83,73,78,82,4
404,0,10,1,0,105815,1,1,1,2,1,85,78,71,75,80,49,3
404,0,10,1,0,105815,1,1,1,2,1,83,67,69,78,81,65,5
405,0,10,0,1,122291,1,0,2,1,1,56,85,70,79,69,88,0
405,0,10,0,1,122291,1,0,2,1,1,61,89,83,83,80,88,2
405,0,10,0,1,122291,1,0,2,1,1,90,97,80,82,82,81,1
405,0,10,0,1,122291,1,0,2,1,1,79,63,63,78,64,65,4
405,0,10,0,1,122291,1,0,2,1,1,83,51,75,38,86,70,5
405,0,10,0,1,122291,1,0,2,1,1,72,90,69,78,74,65,3
406,0,10,0,0,148615,1,0,2,2,2,79,96,71,96,79,72,3
406,0,10,0,0,148615,1,0,2,2,2,79,75,95,80,89,90,4
406,0,10,0,0,148615,1,0,2,2,2,90,91,83,71,83,91,5
406,0,10,0,0,148615,1,0,2,2,2,83,79,98,94,81,89,2
406,0,10,0,0,148615,1,0,2,2,2,98,100,100,94,84,90,0
406,0,10,0,0,148615,1,0,2,2,2,86,100,94,87,68,100,1
407,0,10,1,0,136180,1,4,4,1,2,90,100,100,84,71,79,0
407,0,10,1,0,136180,1,4,4,1,2,65,92,81,78,87,97,2
407,0,10,1,0,136180,1,4,4,1,2,83,87,58,50,63,84,3
407,0,10,1,0,136180,1,4,4,1,2,83,88,64,91,71,59,4
407,0,10,1,0,136180,1,4,4,1,2,91,86,81,87,94,95,1
407,0,10,1,0,136180,1,4,4,1,2,77,88,88,85,66,71,5
408,0,10,1,0,108363,1,1,0,1,1,90,93,64,79,91,80,2
408,0,10,1,0,108363,1,1,0,1,1,76,82,60,74,65,62,4
408,0,10,1,0,108363,1,1,0,1,1,88,80,83,62,78,66,3
408,0,10,1,0,108363,1,1,0,1,1,80,82,84,76,60,82,5
408,0,10,1,0,108363,1,1,0,1,1,81,72,81,90,86,86,0
408,0,10,1,0,108363,1,1,0,1,1,71,89,88,84,84,95,1
409,0,10,1,0,107770,1,3,3,3,1,80,65,87,81,78,90,4
409,0,10,1,0,107770,1,3,3,3,1,76,83,92,84,87,73,2
409,0,10,1,0,107770,1,3,3,3,1,91,72,86,87,100,76,0
409,0,10,1,0,107770,1,3,3,3,1,88,84,89,66,76,83,1
409,0,10,1,0,107770,1,3,3,3,1,85,79,58,82,78,68,3
409,0,10,1,0,107770,1,3,3,3,1,78,81,86,79,61,75,5
410,0,10,1,0,128289,1,3,3,2,0,79,89,80,75,80,93,3
410,0,10,1,0,128289,1,3,3,2,0,92,95,90,95,77,80,0
410,0,10,1,0,128289,1,3,3,2,0,75,60,82,80,59,69,4
410,0,10,1,0,128289,1,3,3,2,0,81,92,90,81,77,77,5
410,0,10,1,0,128289,1,3,3,2,0,92,92,71,90,67,100,2
410,0,10,1,0,128289,1,3,3,2,0,84,96,81,84,88,89,1
411,0,10,1,0,115746,1,4,0,1,1,84,90,85,67,80,90,1
411,0,10,1,0,115746,1,4,0,1,1,74,82,65,61,72,71,4
411,0,10,1,0,115746,1,4,0,1,1,89,85,56,79,96,97,0
411,0,10,1,0,115746,1,4,0,1,1,78,91,95,82,89,88,2
411,0,10,1,0,115746,1,4,0,1,1,84,69,70,67,72,90,3
411,0,10,1,0,115746,1,4,0,1,1,60,82,79,56,54,80,5
412,0,10,1,0,123196,1,0,3,0,1,84,68,84,47,61,59,3
412,0,10,1,0,123196,1,0,3,0,1,64,90,80,72,86,72,1
412,0,10,1,0,123196,1,0,3,0,1,86,82,75,66,82,77,4
412,0,10,1,0,123196,1,0,3,0,1,82,87,89,86,74,60,5
412,0,10,1,0,123196,1,0,3,0,1,91,68,89,67,86,64,0
412,0,10,1,0,123196,1,0,3,0,1,84,91,84,93,87,92,2
413,0,10,1,0,140224,1,5,1,2,1,97,92,80,81,96,100,1
413,0,10,1,0,140224,1,5,1,2,1,100,88,80,86,72,80,0
413,0,10,1,0,140224,1,5,1,2,1,73,91,92,70,84,62,5
413,0,10,1,0,140224,1,5,1,2,1,87,91,79,83,87,74,3
413,0,10,1,0,140224,1,5,1,2,1,100,69,86,100,84,75,2
413,0,10,1,0,140224,1,5,1,2,1,73,87,87,87,89,74,4
414,0,10,0,0,81124,1,4,3,1,3,90,83,73,73,69,84,4
414,0,10,0,0,81124,1,4,3,3,0,67,99,84,96,86,86,0
414,0,10,0,0,81124,1,4,3,1,3,80,69,78,71,78,71,5
414,0,10,0,0,81124,1,4,3,1,3,90,90,86,77,77,65,2
414,0,10,0,0,81124,1,4,3,1,3,72,88,83,85,70,69,3
414,0,10,0,0,81124,1,4,3,1,3,66,87,82,84,66,73,1
415,0,10,1,0,109626,1,3,0,3,2,98,100,84,88,80,64,1
415,0,10,1,0,109626,1,3,0,3,2,86,65,89,88,84,74,4
415,0,10,1,0,109626,1,3,0,3,2,99,73,99,99,93,85,0
415,0,10,1,0,109626,1,3,0,3,2,72,91,89,75,75,90,3
415,0,10,1,0,109626,1,3,0,3,2,84,90,64,89,84,78,5
415,0,10,1,0,109626,1,3,0,3,2,93,98,78,52,92,80,2
416,0,10,1,0,117947,1,1,3,1,1,79,85,82,78,80,53,3
416,0,10,1,0,117947,1,1,3,1,1,84,99,76,81,79,94,0
416,0,10,1,0,117947,1,1,3,1,1,87,87,66,72,92,63,1
416,0,10,1,0,117947,1,1,3,1,1,97,71,73,59,79,79,2
416,0,10,1,0,117947,1,1,3,1,1,90,90,76,77,80,77,4
416,0,10,1,0,117947,1,1,3,1,1,76,73,85,79,79,68,5
417,0,10,0,0,95346,1,4,0,3,1,68,89,84,87,85,65,4
417,0,10,0,0,95346,1,4,0,3,1,86,100,71,87,63,69,0
417,0,10,0,0,95346,1,4,0,3,1,79,77,74,77,73,85,3
417,0,10,0,0,95346,1,4,0,3,1,91,94,80,63,80,82,5
417,0,10,0,0,95346,1,4,0,3,1,100,90,79,93,77,72,2
417,0,10,0,0,95346,1,4,0,3,1,95,99,82,85,88,73,1
418,0,10,1,0,136095,1,5,3,0,1,94,75,72,71,80,81,2
418,0,10,1,0,136095,1,5,3,0,1,51,84,75,76,73,87,4
418,0,10,1,0,136095,1,5,3,0,1,61,96,79,89,86,86,1
418,0,10,1,0,136095,1,5,3,0,1,83,91,83,78,80,68,3
418,0,10,1,0,136095,1,5,3,0,1,87,88,95,83,76,84,0
418,0,10,1,0,136095,1,5,3,0,1,78,58,69,78,73,50,5
419,0,10,1,1,88776,1,4,3,3,2,69,80,75,60,89,75,4
419,0,10,1,1,88776,1,4,3,3,2,86,83,84,90,92,100,2
419,0,10,1,1,88776,1,4,3,3,2,80,99,99,88,86,76,0
419,0,10,1,1,88776,1,4,3,3,2,94,87,99,89,84,77,1
419,0,10,1,1,88776,1,4,3,3,2,85,82,56,77,82,56,3
419,0,10,1,1,88776,1,4,3,3,2,66,87,64,83,84,68,5
420,0,10,0,0,123037,1,5,1,2,1,53,78,76,65,61,80,3
420,0,10,0,0,123037,1,5,1,2,1,72,88,91,93,79,92,0
420,0,10,0,0,123037,1,5,1,2,1,80,95,77,80,57,74,5
420,0,10,0,0,123037,1,5,1,2,1,78,100,74,82,90,87,2
420,0,10,0,0,123037,1,5,1,2,1,92,92,84,69,91,67,4
420,0,10,0,0,123037,1,5,1,2,1,94,89,82,88,79,90,1
421,0,10,0,0,83500,1,2,2,1,0,66,78,68,71,69,74,4
421,0,10,0,0,83500,1,2,2,1,0,73,81,69,70,68,61,3
421,0,10,0,0,83500,1,2,2,1,0,93,91,74,60,77,53,2
421,0,10,0,0,83500,1,2,2,1,0,76,85,95,62,66,67,5
421,0,10,0,0,83500,1,2,2,1,0,48,91,95,80,60,72,1
421,0,10,0,0,83500,1,2,2,1,0,87,67,87,60,77,85,0
422,0,10,1,0,139757,1,1,2,1,1,60,82,86,83,76,72,3
422,0,10,1,0,139757,1,1,2,1,1,76,73,87,98,88,75,1
422,0,10,1,0,139757,1,1,2,1,1,87,92,63,75,77,82,5
422,0,10,1,0,139757,1,1,2,1,1,79,69,88,81,82,84,4
422,0,10,1,0,139757,1,1,2,1,1,87,88,94,88,79,89,0
422,0,10,1,0,139757,1,1,2,1,1,80,73,87,78,90,95,2
423,0,10,1,0,102859,1,1,3,1,3,66,94,78,42,86,85,2
423,0,10,1,0,102859,1,1,3,1,3,60,59,58,34,68,73,4
423,0,10,1,0,102859,1,1,3,1,3,72,60,79,78,76,68,5
423,0,10,1,0,102859,1,1,3,1,3,85,76,79,72,90,67,1
423,0,10,1,0,102859,1,1,3,1,3,69,76,56,67,74,82,3
423,0,10,1,0,102859,1,1,3,3,0,88,89,95,99,93,79,0
424,0,10,1,0,87753,1,2,2,1,1,67,90,65,79,79,66,3
424,0,10,1,0,87753,1,2,2,1,1,74,70,72,62,58,78,1
424,0,10,1,0,87753,1,2,2,1,1,80,86,89,79,68,65,4
424,0,10,1,0,87753,1,2,2,1,1,75,54,82,58,76,72,5
424,0,10,1,0,87753,1,2,2,1,1,88,84,81,74,81,73,0
424,0,10,1,0,87753,1,2,2,1,1,83,94,72,67,83,87,2
425,0,10,1,1,99048,1,3,1,1,2,87,88,59,45,78,63,1
425,0,10,1,1,99048,1,3,1,1,2,74,86,70,75,49,53,5
425,0,10,1,1,99048,1,3,1,1,2,86,76,98,90,82,75,2
425,0,10,1,1,99048,1,3,1,1,2,69,64,78,77,81,78,4
425,0,10,1,1,99048,1,3,1,1,2,90,87,77,80,67,73,0
425,0,10,1,1,99048,1,3,1,1,2,69,85,68,72,78,63,3
426,0,10,1,1,124928,1,5,1,1,1,72,81,89,63,69,78,5
426,0,10,1,1,124928,1,5,1,1,1,78,63,88,74,80,81,3
426,0,10,1,1,124928,1,5,1,1,1,62,74,81,67,42,68,4
426,0,10,1,1,124928,1,5,1,1,1,86,77,88,75,77,68,0
426,0,10,1,1,124928,1,5,1,1,1,81,84,91,96,88,89,1
426,0,10,1,1,124928,1,5,1,1,1,88,83,86,81,89,78,2
427,0,10,0,0,86904,1,4,2,1,1,79,72,82,73,41,75,5
427,0,10,0,0,86904,1,4,2,1,1,65,82,63,70,74,54,4
427,0,10,0,0,86904,1,4,2,1,1,73,93,73,85,83,60,0
427,0,10,0,0,86904,1,4,2,1,1,69,86,71,73,70,83,3
427,0,10,0,0,86904,1,4,2,1,1,96,77,79,58,75,60,2
427,0,10,0,0,86904,1,4,2,1,1,74,60,71,74,82,83,1
428,0,10,1,0,110224,1,5,3,2,1,67,73,68,92,69,71,1
428,0,10,1,0,110224,1,5,3,2,1,91,91,85,87,74,96,2
428,0,10,1,0,110224,1,5,3,2,1,81,72,86,59,75,87,4
428,0,10,1,0,110224,1,5,3,2,1,94,87,93,85,76,86,0
428,0,10,1,0,110224,1,5,3,2,1,82,84,62,85,87,40,3
428,0,10,1,0,110224,1,5,3,2,1,80,83,74,81,79,86,5
429,0,10,1,0,104584,1,2,1,1,1,81,89,92,88,88,93,1
429,0,10,1,0,104584,1,2,1,1,1,69,86,75,41,67,57,3
429,0,10,1,0,104584,1,2,1,1,1,81,68,88,80,83,75,2
429,0,10,1,0,104584,1,2,1,1,1,78,72,80,61,75,70,5
429,0,10,1,0,104584,1,2,1,1,1,72,85,77,70,80,60,4
429,0,10,1,0,104584,1,2,1,1,1,86,91,79,83,71,78,0
430,0,10,1,0,130509,1,0,1,2,3,80,92,88,62,83,52,4
430,0,10,1,0,130509,1,0,1,2,3,81,94,74,68,83,47,3
430,0,10,1,0,130509,1,0,1,3,0,90,98,77,100,100,73,0
430,0,10,1,0,130509,1,0,1,2,3,87,80,91,62,90,84,1
430,0,10,1,0,130509,1,0,1,2,3,94,90,92,78,65,81,5
430,0,10,1,0,130509,1,0,1,2,3,81,88,81,97,88,86,2
431,0,10,0,0,135478,1,5,3,3,1,73,78,79,91,74,69,2
431,0,10,0,0,135478,1,5,3,3,1,91,90,73,76,82,65,3
431,0,10,0,0,135478,1,5,3,3,1,87,89,75,86,73,70,4
431,0,10,0,0,135478,1,5,3,3,1,87,96,96,78,76,92,5
431,0,10,0,0,135478,1,5,3,3,1,100,100,97,83,91,96,0
431,0,10,0,0,135478,1,5,3,3,1,91,80,92,86,94,66,1
432,0,10,0,1,100433,1,1,1,2,1,82,78,76,67,65,63,5
432,0,10,0,1,100433,1,1,1,2,1,89,82,77,91,86,82,2
432,0,10,0,1,100433,1,1,1,2,1,85,87,93,48,74,73,4
432,0,10,0,1,100433,1,1,1,2,1,79,68,66,75,73,41,3
432,0,10,0,1,100433,1,1,1,2,1,95,90,95,78,81,65,0
432,0,10,0,1,100433,1,1,1,2,1,77,91,67,83,80,79,1
433,0,10,1,0,143711,1,5,4,2,1,82,93,80,85,84,92,5
433,0,10,1,0,143711,1,5,4,2,1,93,92,71,74,79,74,0
433,0,10,1,0,143711,1,5,4,2,1,79,88,96,72,89,99,2
433,0,10,1,0,143711,1,5,4,2,1,68,86,74,84,96,96,1
433,0,10,1,0,143711,1,5,4,2,1,74,74,68,84,72,82,3
433,0,10,1,0,143711,1,5,4,2,1,76,94,82,69,89,67,4
434,0,10,1,0,90277,1,1,4,1,1,91,80,79,59,59,68,3
434,0,10,1,0,90277,1,1,4,1,1,83,89,94,86,83,67,1
434,0,10,1,0,90277,1,1,4,1,1,96,77,76,68,82,84,2
434,0,10,1,0,90277,1,1,4,1,1,64,71,68,70,60,59,5
434,0,10,1,0,90277,1,1,4,1,1,59,57,66,79,39,67,4
434,0,10,1,0,90277,1,1,4,1,1,87,78,90,80,53,74,0
435,0,10,1,0,135014,1,0,3,2,1,86,70,93,81,59,64,4
435,0,10,1,0,135014,1,0,3,2,1,95,80,84,87,94,96,1
435,0,10,1,0,135014,1,0,3,2,1,83,94,81,89,83,100,0
435,0,10,1,0,135014,1,0,3,2,1,82,79,61,66,77,81,3
435,0,10,1,0,135014,1,0,3,2,1,83,90,68,88,69,73,5
435,0,10,1,0,135014,1,0,3,2,1,87,100,79,93,77,82,2
436,0,10,1,0,106315,1,2,1,1,1,93,94,95,81,82,62,1
436,0,10,1,0,106315,1,2,1,1,1,80,80,77,68,77,58,5
436,0,10,1,0,106315,1,2,1,1,1,85,75,52,40,79,80,3
436,0,10,1,0,106315,1,2,1,1,1,83,92,86,64,66,69,4
436,0,10,1,0,106315,1,2,1,1,1,87,94,96,63,91,78,0
436,0,10,1,0,106315,1,2,1,1,1,58,78,83,89,79,82,2
437,0,10,0,0,137096,1,5,2,1,0,74,91,83,69,85,86,0
437,0,10,0,0,137096,1,5,2,1,0,87,85,83,80,83,41,5
437,0,10,0,0,137096,1,5,2,1,0,86,100,67,85,82,91,2
437,0,10,0,0,137096,1,5,2,1,0,92,95,78,65,58,77,1
437,0,10,0,0,137096,1,5,2,1,0,81,90,84,73,60,85,3
437,0,10,0,0,137096,1,5,2,1,0,77,77,61,75,65,77,4
438,0,10,1,0,113366,1,0,3,0,1,80,85,74,69,85,78,0
438,0,10,1,0,113366,1,0,3,0,1,66,62,82,69,76,77,5
438,0,10,1,0,113366,1,0,3,0,1,89,56,78,83,69,69,1
438,0,10,1,0,113366,1,0,3,0,1,57,57,67,63,63,47,3
438,0,10,1,0,113366,1,0,3,0,1,71,59,83,80,60,65,4
438,0,10,1,0,113366,1,0,3,0,1,88,80,94,84,89,63,2
439,0,10,0,0,110615,1,4,2,1,3,97,88,84,83,81,49,1
439,0,10,0,0,110615,1,4,2,1,3,84,85,73,58,75,42,4
439,0,10,0,0,110615,1,4,2,3,0,78,96,89,58,91,76,0
439,0,10,0,0,110615,1,4,2,1,3,81,80,74,75,66,49,3
439,0,10,0,0,110615,1,4,2,1,3,67,78,73,84,75,58,5
439,0,10,0,0,110615,1,4,2,1,3,68,92,83,34,84,92,2
440,0,10,0,0,119927,1,5,2,0,3,78,88,80,71,82,65,4
440,0,10,0,0,119927,1,5,2,0,3,64,75,96,83,87,90,3
440,0,10,0,0,119927,1,5,2,3,0,100,100,92,96,86,98,0
440,0,10,0,0,119927,1,5,2,0,3,96,69,83,44,73,64,5
440,0,10,0,0,119927,1,5,2,0,3,92,98,93,71,88,83,1
440,0,10,0,0,119927,1,5,2,0,3,87,77,81,84,89,89,2
441,0,10,1,0,103479,1,1,1,2,1,69,91,86,67,64,64,2
441,0,10,1,0,103479,1,1,1,2,1,74,87,81,85,72,84,4
441,0,10,1,0,103479,1,1,1,2,1,85,87,59,79,83,86,5
441,0,10,1,0,103479,1,1,1,2,1,78,91,88,81,78,67,3
441,0,10,1,0,103479,1,1,1,2,1,88,85,89,86,84,84,0
441,0,10,1,0,103479,1,1,1,2,1,78,95,97,86,78,79,1
442,0,10,1,0,85622,1,4,1,1,2,86,81,82,84,88,88,2
442,0,10,1,0,85622,1,4,1,1,2,89,91,83,87,73,73,1
442,0,10,1,0,85622,1,4,1,1,2,60,56,74,95,83,75,3
442,0,10,1,0,85622,1,4,1,1,2,81,83,65,80,82,55,4
442,0,10,1,0,85622,1,4,1,1,2,74,92,67,87,62,80,5
442,0,10,1,0,85622,1,4,1,1,2,86,93,68,71,45,76,0
443,0,10,1,0,91606,1,2,2,1,0,93,91,87,91,83,77,1
443,0,10,1,0,91606,1,2,2,1,0,72,88,79,88,82,85,0
443,0,10,1,0,91606,1,2,2,1,0,60,84,82,77,85,77,2
443,0,10,1,0,91606,1,2,2,1,0,55,89,74,75,71,56,5
443,0,10,1,0,91606,1,2,2,1,0,76,79,75,70,73,70,3
443,0,10,1,0,91606,1,2,2,1,0,83,69,68,78,75,73,4
444,0,10,1,0,92183,1,1,1,1,2,87,71,79,87,77,79,2
444,0,10,1,0,92183,1,1,1,1,2,91,79,72,86,87,74,0
444,0,10,1,0,92183,1,1,1,1,2,76,68,62,61,84,89,4
444,0,10,1,0,92183,1,1,1,1,2,73,81,75,75,79,69,5
444,0,10,1,0,92183,1,1,1,1,2,80,82,73,63,86,77,1
444,0,10,1,0,92183,1,1,1,1,2,69,75,86,80,63,77,3
445,0,10,0,0,132074,1,5,2,1,3,97,86,94,95,88,89,1
445,0,10,0,0,132074,1,5,2,1,3,78,87,92,76,52,87,4
445,0,10,0,0,132074,1,5,2,1,3,92,88,95,85,79,63,2
445,0,10,0,0,132074,1,5,2,1,3,70,88,88,51,75,71,5
445,0,10,0,0,132074,1,5,2,3,0,95,92,97,90,86,78,0
445,0,10,0,0,132074,1,5,2,1,3,84,72,60,81,63,83,3
446,0,10,1,0,96251,1,4,2,2,1,63,76,78,60,77,71,4
446,0,10,1,0,96251,1,4,2,2,1,88,88,55,73,70,81,3
446,0,10,1,0,96251,1,4,2,2,1,94,91,78,85,84,85,2
446,0,10,1,0,96251,1,4,2,2,1,70,89,96,79,88,68,1
446,0,10,1,0,96251,1,4,2,2,1,84,97,97,88,96,78,0
446,0,10,1,0,96251,1,4,2,2,1,71,84,83,79,73,82,5
447,0,10,1,0,127765,1,5,4,3,3,81,73,84,92,59,85,1
447,0,10,1,0,127765,1,5,4,3,3,72,81,77,83,82,78,3
447,0,10,1,0,127765,1,5,4,3,3,72,91,89,60,84,77,4
447,0,10,1,0,127765,1,5,4,3,3,77,65,75,86,82,94,5
447,0,10,1,0,127765,1,5,4,3,0,93,85,96,89,93,90,0
447,0,10,1,0,127765,1,5,4,3,3,84,82,90,93,92,80,2
448,0,10,0,0,108640,1,3,3,1,2,83,91,85,85,74,61,1
448,0,10,0,0,108640,1,3,3,1,2,88,84,92,85,80,96,0
448,0,10,0,0,108640,1,3,3,1,2,70,81,92,65,44,82,4
448,0,10,0,0,108640,1,3,3,1,2,76,94,76,85,88,74,2
448,0,10,0,0,108640,1,3,3,1,2,62,56,60,61,63,68,3
448,0,10,0,0,108640,1,3,3,1,2,72,84,82,74,83,66,5
449,0,10,1,0,124237,1,2,2,1,1,90,66,81,41,67,58,5
449,0,10,1,0,124237,1,2,2,1,1,77,73,80,80,78,84,1
449,0,10,1,0,124237,1,2,2,1,1,77,90,62,83,80,79,4
449,0,10,1,0,124237,1,2,2,1,1,72,72,67,95,84,97,0
449,0,10,1,0,124237,1,2,2,1,1,100,76,87,89,60,75,2
449,0,10,1,0,124237,1,2,2,1,1,83,91,60,78,77,53,3
450,0,10,0,0,115364,1,0,1,2,1,93,94,77,77,81,81,0
450,0,10,0,0,115364,1,0,1,2,1,87,82,87,65,78,85,2
450,0,10,0,0,115364,1,0,1,2,1,64,91,84,76,81,53,5
450,0,10,0,0,115364,1,0,1,2,1,85,87,61,77,51,55,4
450,0,10,0,0,115364,1,0,1,2,1,83,84,87,61,80,84,3
